,Index,Name,X,Y,Z,Altitude,Depth,formation
1798,GD0874,B25W.W.ORTHEIDE,32399490.22,5784465.07,18.020000000000003,41.02,23.0,Oberkreide
1799,GD0875,BVEmil-Nolde-Str.,32398545.5,5779989.86,37.57,45.57,65.0,Quaternary
1800,GD0875,BVEmil-Nolde-Str.,32398545.5,5779989.86,-19.43,45.57,65.0,MittelSantonium
1801,GD0876,BVAmKompaniekamp,32397774.84,5781715.19,36.27,44.27,70.0,Quaternary
1802,GD0876,BVAmKompaniekamp,32397774.84,5781715.19,-25.729999999999997,44.27,70.0,UnterSantonium
1803,GD0877,BVLerchenfeld-Kindergarten,32398587.48,5780008.85,34.46,45.46,85.0,Quaternary
1804,GD0877,BVLerchenfeld-Kindergarten,32398587.48,5780008.85,-39.54,45.46,85.0,MittelSantonium
1805,GD0878,RohstoffprojektFestgesteineRP-Münster,32423313.7,5780788.19,53.510000000000005,73.01,20.0,Quaternary
1806,GD0878,RohstoffprojektFestgesteineRP-Münster,32423313.7,5780788.19,53.010000000000005,73.01,20.0,Oberkreide
1808,GD0879,BV-Palaeont-Museum-Pferdegasse-4011,32405419.34,5757647.64,51.3,58.3,180.0,Quaternary
1809,GD0879,BV-Palaeont-Museum-Pferdegasse-4011,32405419.34,5757647.64,-121.7,58.3,180.0,UnterCampanium
1810,GD0880,KBBKartierbohrungGLANW,32420238.62,5764364.76,34.5,55.0,23.5,Quaternary
1811,GD0880,KBBKartierbohrungGLANW,32420238.62,5764364.76,31.5,55.0,23.5,UnterCampanium
1812,GD0881,KBBKartierbohrungGLANW,32408553.32,5768243.38,29.0,49.5,22.0,Quaternary
1813,GD0881,KBBKartierbohrungGLANW,32408553.32,5768243.38,27.5,49.5,22.0,UnterCampanium
1814,GD0882,B3BROCKKAPELLE,32416170.34,5770232.49,31.75,51.0,22.25,Quaternary
1815,GD0882,B3BROCKKAPELLE,32416170.34,5770232.49,28.75,51.0,22.25,Oberkreide
1816,GD0883,B.HOFFINNACH,32403615.09,5759816.81,56.5,61.0,25.0,Quaternary
1817,GD0883,B.HOFFINNACH,32403615.09,5759816.81,36.0,61.0,25.0,Oberkreide
1818,GD0884,VB7+8Handorf,32412641.6,5763005.41,25.8,49.0,23.8,Quaternary
1819,GD0884,VB7+8Handorf,32412641.6,5763005.41,25.2,49.0,23.8,Oberkreide
1820,GD0885,BRGASTST.ZUMVOSSKOTTEN,32402365.8,5770592.54,32.0,49.0,35.0,Quaternary
1821,GD0885,BRGASTST.ZUMVOSSKOTTEN,32402365.8,5770592.54,14.0,49.0,35.0,UnterCampanium
1822,GD0886,B.NR.11HOLTHAUS,32426116.51,5776359.91,58.0,66.0,82.0,Quaternary
1823,GD0886,B.NR.11HOLTHAUS,32426116.51,5776359.91,21.0,66.0,82.0,Oberkreide
1824,GD0886,B.NR.11HOLTHAUS,32426116.51,5776359.91,-16.0,66.0,82.0,UnterSantonium
1825,GD0887,BR.IIBROCHTERBECK,32415001.05,5783387.28,29.0,57.5,30.5,Quaternary
1826,GD0887,BR.IIBROCHTERBECK,32415001.05,5783387.28,27.0,57.5,30.5,Oberkreide
1827,GD0888,Peilrohr120WWAhlintel,32398877.27,5775215.75,26.34,46.04,20.1,Quaternary
1828,GD0888,Peilrohr120WWAhlintel,32398877.27,5775215.75,25.939999999999998,46.04,20.1,Oberkreide
1829,GD0889,MESSSTELLE454,32404351.81,5760331.59,35.93,59.93,24.5,Quaternary
1830,GD0889,MESSSTELLE454,32404351.81,5760331.59,35.43,59.93,24.5,Oberkreide
1831,GD0890,WasserversorgungsverbandTecklenburgerLand,32417372.66,5784912.06,58.489999999999995,68.99,26.0,Quaternary
1832,GD0890,WasserversorgungsverbandTecklenburgerLand,32417372.66,5784912.06,42.989999999999995,68.99,26.0,MittelConiacium
1833,GD0891,WWBrochterbeckP22,32415400.92,5784981.64,26.3,56.5,32.0,Quaternary
1834,GD0891,WWBrochterbeckP22,32415400.92,5784981.64,24.5,56.5,32.0,Oberkreide
1835,GD0892,WWBrochterbeckBR22,32415111.04,5784963.65,27.249999999999996,55.55,28.6,Quaternary
1836,GD0892,WWBrochterbeckBR22,32415111.04,5784963.65,26.949999999999996,55.55,28.6,Oberkreide
1837,GD0893,BrHermannSueskenbrocks,32380641.74,5740248.2,45.3,48.0,24.0,Quaternary
1838,GD0893,BrHermannSueskenbrocks,32380641.74,5740248.2,24.0,48.0,24.0,OberSantonium
1839,GD0894,VB1WWHAVIXBECK,32390525.26,5757679.86,123.7,125.0,87.0,Quaternary
1840,GD0894,VB1WWHAVIXBECK,32390525.26,5757679.86,55.0,125.0,87.0,OberCampanium
1842,GD0895,BRFRITSCHESENDENWAERMEP,32394509.17,5746330.19,56.9,60.0,34.0,Quaternary
1843,GD0895,BRFRITSCHESENDENWAERMEP,32394509.17,5746330.19,26.0,60.0,34.0,UnterCampanium
1844,GD0896,BRKAKESBECK1,32392789.76,5741508.74,52.6,53.6,40.0,Quaternary
1845,GD0896,BRKAKESBECK1,32392789.76,5741508.74,13.600000000000001,53.6,40.0,UnterCampanium
1846,GD0897,KartierbohrungGLA10190,32382696.62,5778623.92,38.5,60.5,30.0,Quaternary
1847,GD0897,KartierbohrungGLA10190,32382696.62,5778623.92,30.5,60.5,30.0,UnterCampanium
1848,GD0898,KartierbohrungGLA10043,32382093.8,5777838.43,49.8,61.3,54.0,Quaternary
1849,GD0898,KartierbohrungGLA10043,32382093.8,5777838.43,7.299999999999997,61.3,54.0,UnterCampanium
1850,GD0899,KBBKartierbohrungGLANW,32427825.73,5770412.25,37.75,57.75,21.0,Quaternary
1851,GD0899,KBBKartierbohrungGLANW,32427825.73,5770412.25,36.75,57.75,21.0,UnterSantonium
1852,GD0900,L15aLengerich,32418799.53,5782467.59,34.74,56.84,26.1,Quaternary
1853,GD0900,L15aLengerich,32418799.53,5782467.59,30.740000000000002,56.84,26.1,Oberkreide
1854,GD0901,B25KARTIERUNGEMSDETTEN,32403465.59,5781828.06,28.0,45.0,20.0,Quaternary
1855,GD0901,B25KARTIERUNGEMSDETTEN,32403465.59,5781828.06,25.0,45.0,20.0,MittelSantonium
1856,GD0902,"Kartierbohrg.GDNRW,Münster4012/3150",32412632.46,5755481.4,31.7,52.0,20.6,Quaternary
1857,GD0902,"Kartierbohrg.GDNRW,Münster4012/3150",32412632.46,5755481.4,31.4,52.0,20.6,UnterCampanium
1858,GD0903,LGDIV/6altBrockLadbergen,32416319.31,5771861.84,21.060000000000002,50.56,30.0,Quaternary
1859,GD0903,LGDIV/6altBrockLadbergen,32416319.31,5771861.84,20.560000000000002,50.56,30.0,Oberkreide
1860,GD0904,KartierbohrungGLA10142,32384750.06,5766102.48,97.0,123.0,39.0,OberCampanium
1861,GD0904,KartierbohrungGLA10142,32384750.06,5766102.48,84.0,123.0,39.0,UnterCampanium
1862,GD0905,GW-DoppelmessstelleAldruperMarkAM4T,32402933.55,5769188.09,9.699999999999996,48.8,39.5,Quaternary
1863,GD0905,GW-DoppelmessstelleAldruperMarkAM4T,32402933.55,5769188.09,9.299999999999997,48.8,39.5,UnterCampanium
1864,GD0906,"Brückenbauw.""KappenbergerDamm""Wanne-Bremen",32404141.77,5754007.1,44.78,61.78,22.0,Quaternary
1865,GD0906,"Brückenbauw.""KappenbergerDamm""Wanne-Bremen",32404141.77,5754007.1,39.78,61.78,22.0,UnterCampanium
1866,GD0907,"Kartierbohrg.GDNRW,Münster3911/3022",32404607.74,5761901.96,28.699999999999996,52.3,24.0,Quaternary
1867,GD0907,"Kartierbohrg.GDNRW,Münster3911/3022",32404607.74,5761901.96,28.299999999999997,52.3,24.0,UnterCampanium
1868,GD0908,WWBrochterbeckB80,32414611.23,5784751.74,27.96,54.46,28.0,Quaternary
1869,GD0908,WWBrochterbeckB80,32414611.23,5784751.74,26.46,54.46,28.0,Oberkreide
1870,GD0909,B.2/78FRANZISKUS-HOSPITAL,32407173.65,5757472.68,53.1,60.0,51.0,Quaternary
1871,GD0909,B.2/78FRANZISKUS-HOSPITAL,32407173.65,5757472.68,9.0,60.0,51.0,Oberkreide
1872,GD0910,DAMPFWAESCHEREISICKING,32405613.22,5755279.58,50.4,63.0,34.0,Quaternary
1873,GD0910,DAMPFWAESCHEREISICKING,32405613.22,5755279.58,29.0,63.0,34.0,Oberkreide
1874,GD0911,B.VENGELSPARKPLATZ,32405961.12,5757097.85,51.9,60.0,21.0,Quaternary
1875,GD0911,B.VENGELSPARKPLATZ,32405961.12,5757097.85,39.0,60.0,21.0,Oberkreide
1876,GD0912,NeubauBartelsheim,32411621.79,5751749.89,33.0,51.0,30.0,Quaternary
1877,GD0912,NeubauBartelsheim,32411621.79,5751749.89,21.0,51.0,30.0,Oberkreide
1878,GD0913,B5EMAILLIERWERK,32412741.13,5739074.9,60.2,63.2,35.0,Quaternary
1879,GD0913,B5EMAILLIERWERK,32412741.13,5739074.9,28.200000000000003,63.2,35.0,Oberkreide
1880,GD0914,B2EMAILLIERWERK,32412691.15,5739144.87,60.16,63.16,35.0,Quaternary
1881,GD0914,B2EMAILLIERWERK,32412691.15,5739144.87,28.159999999999997,63.16,35.0,Oberkreide
1882,GD0915,BRBAHNHOFAHLENKM164.86,32423886.67,5735146.34,79.1,83.1,29.4,Quaternary
1883,GD0915,BRBAHNHOFAHLENKM164.86,32423886.67,5735146.34,53.699999999999996,83.1,29.4,Oberkreide
1884,GD0916,Schnieder-Angelmodde,32409322.71,5752769.52,45.2,54.0,30.0,Quaternary
1885,GD0916,Schnieder-Angelmodde,32409322.71,5752769.52,24.0,54.0,30.0,UnterCampanium
1886,GD0917,EBN2LANDESKRANKENHAUS,32405026.53,5759684.84,51.2,55.0,65.4,Quaternary
1887,GD0917,EBN2LANDESKRANKENHAUS,32405026.53,5759684.84,-10.400000000000006,55.0,65.4,Cretaceous
1888,GD0918,B1-4BETONWERKKUEPPERS,32408343.26,5761096.22,53.3,55.0,35.0,Quaternary
1889,GD0918,B1-4BETONWERKKUEPPERS,32408343.26,5761096.22,20.0,55.0,35.0,UnterCampanium
1890,GD0919,WWEverswinkelBaueinerBrunnenanlage,32422201.74,5758267.16,32.5,50.8,20.8,Quaternary
1891,GD0919,WWEverswinkelBaueinerBrunnenanlage,32422201.74,5758267.16,29.999999999999996,50.8,20.8,Oberkreide
1892,GD0920,B.GREMMENDORFERWEG50,32408902.9,5754079.0,45.0,54.0,31.0,Quaternary
1893,GD0920,B.GREMMENDORFERWEG50,32408902.9,5754079.0,23.0,54.0,31.0,Oberkreide
1894,GD0921,BRFREIHERRDROSTEZUSENDEN,32394807.78,5745807.65,46.0,57.5,47.0,Quaternary
1895,GD0921,BRFREIHERRDROSTEZUSENDEN,32394807.78,5745807.65,10.5,57.5,47.0,UnterCampanium
1896,GD0922,Br.ILechingerDrensteinfurt,32413440.85,5738964.93,58.4,63.4,39.0,Quaternary
1897,GD0922,Br.ILechingerDrensteinfurt,32413440.85,5738964.93,24.4,63.4,39.0,Oberkreide
1898,GD0923,WasserversorgungsverbandTecklenburgerLand,32416344.03,5781909.87,21.700000000000003,55.2,36.0,Quaternary
1899,GD0923,WasserversorgungsverbandTecklenburgerLand,32416344.03,5781909.87,19.200000000000003,55.2,36.0,UnterSantonium
1900,GD0924,B2BROCHTERBECK,32415390.91,5783927.06,25.6,58.0,36.5,Quaternary
1901,GD0924,B2BROCHTERBECK,32415390.91,5783927.06,21.5,58.0,36.5,Oberkreide
1902,GD0925,BR.IGEMEINDENOTTULN,32386278.3,5755090.76,93.2,99.0,50.0,Quaternary
1903,GD0925,BR.IGEMEINDENOTTULN,32386278.3,5755090.76,49.0,99.0,50.0,UnterCampanium
1904,GD0926,WWBrochterbeckP89,32414381.29,5782947.46,32.0,57.0,30.0,Quaternary
1905,GD0926,WWBrochterbeckP89,32414381.29,5782947.46,27.0,57.0,30.0,Oberkreide
1906,GD0927,VersuchsbrunnenME2,32383830.64,5775805.53,53.8,67.0,103.0,Quaternary
1907,GD0927,VersuchsbrunnenME2,32383830.64,5775805.53,-36.0,67.0,103.0,UnterCampanium
1908,GD0928,B160LADBERGERBRUECKERE,32411692.2,5774500.85,27.500000000000004,50.7,25.4,Quaternary
1909,GD0928,B160LADBERGERBRUECKERE,32411692.2,5774500.85,25.300000000000004,50.7,25.4,Oberkreide
1910,GD0929,WasserwerkderGemeindeNottuln,32384806.9,5755850.83,140.4,141.0,56.0,Quaternary
1911,GD0929,WasserwerkderGemeindeNottuln,32384806.9,5755850.83,85.0,141.0,56.0,Oberkreide
1912,GD0930,B5Seppenrade,32384839.46,5737223.86,61.5,64.5,40.0,Quaternary
1913,GD0930,B5Seppenrade,32384839.46,5737223.86,44.5,64.5,40.0,OberSantonium
1914,GD0930,B5Seppenrade,32384839.46,5737223.86,24.5,64.5,40.0,Oberkreide
1915,GD0931,B34KARTIERUNGEMSDETTEN,32399337.25,5783127.6,14.5,39.0,25.0,Quaternary
1916,GD0931,B34KARTIERUNGEMSDETTEN,32399337.25,5783127.6,14.0,39.0,25.0,MittelSantonium
1917,GD0932,PBVII/16LGD,32399372.06,5774462.04,24.400000000000002,47.1,24.0,Quaternary
1918,GD0932,PBVII/16LGD,32399372.06,5774462.04,23.1,47.1,24.0,AachenFM/UnterSantonium
1919,GD0933,Glandorf-WestB22,32428545.49,5772711.33,44.209999999999994,64.21,21.7,Quaternary
1920,GD0933,Glandorf-WestB22,32428545.49,5772711.33,42.50999999999999,64.21,21.7,Oberkreide
1921,GD0934,KBBKartierbohrungGLANW,32424197.2,5772421.5,37.0,57.0,22.0,Quaternary
1922,GD0934,KBBKartierbohrungGLANW,32424197.2,5772421.5,35.0,57.0,22.0,UnterSantonium
1923,GD0935,Gelmer,32408868.17,5767288.76,24.7,45.4,21.0,Quaternary
1924,GD0935,Gelmer,32408868.17,5767288.76,24.4,45.4,21.0,Oberkreide
1925,GD0936,PB16Halt.S.HullernLGD,32382815.31,5735520.25,56.7,57.0,22.2,Quaternary
1926,GD0936,PB16Halt.S.HullernLGD,32382815.31,5735520.25,34.8,57.0,22.2,OberSantonium
1927,GD0937,B.NOERDL.HOFTWENTE,32390749.66,5777630.34,27.0,55.0,28.0,Oberkreide
1928,GD0938,KBBKartierbohrungGLANW,32422897.62,5767163.61,38.5,57.5,21.0,Quaternary
1929,GD0938,KBBKartierbohrungGLANW,32422897.62,5767163.61,36.5,57.5,21.0,UnterCampanium
1930,GD0939,"BrW.Münning,Dülmen",32380302.78,5739791.91,45.8,46.0,20.0,Quaternary
1931,GD0939,"BrW.Münning,Dülmen",32380302.78,5739791.91,26.0,46.0,20.0,OberSantonium
1932,GD0940,Saerbeck2,32403815.49,5783527.38,26.0,44.0,24.5,Quaternary
1933,GD0940,Saerbeck2,32403815.49,5783527.38,19.5,44.0,24.5,AachenFM/UnterSantonium
1934,GD0941,BRIIKREBBERWAERMEP.,32389781.26,5744494.07,57.199999999999996,57.9,32.0,Quaternary
1935,GD0941,BRIIKREBBERWAERMEP.,32389781.26,5744494.07,25.9,57.9,32.0,Oberkreide
1936,GD0942,KBBKartierbohrungGLA1001,32386353.03,5740693.34,20.700000000000003,72.2,51.5,UnterCampanium
1937,GD0943,Diplomkartierung/ArbeitHagedorn,32403425.2,5761656.08,53.0,57.0,45.0,Quaternary
1938,GD0943,Diplomkartierung/ArbeitHagedorn,32403425.2,5761656.08,12.0,57.0,45.0,UnterCampanium
1939,GD0944,B.ILS.BUNKERMUENST.HBF,32406332.97,5757214.8,54.8,60.0,35.0,Quaternary
1940,GD0944,B.ILS.BUNKERMUENST.HBF,32406332.97,5757214.8,25.0,60.0,35.0,Oberkreide
1941,GD0945,MESSSTELLE376,32405890.07,5753268.37,41.8,63.0,21.5,Quaternary
1942,GD0945,MESSSTELLE376,32405890.07,5753268.37,41.5,63.0,21.5,Oberkreide
1943,GD0946,BRI+IIKOLBEWAERMEP.,32399816.27,5742463.72,61.26,61.66,37.0,Quaternary
1944,GD0946,BRI+IIKOLBEWAERMEP.,32399816.27,5742463.72,24.659999999999997,61.66,37.0,Oberkreide
1945,GD0947,BR.BRULAND'SECKGASTSTAET,32429634.42,5735846.01,104.84,105.64,25.0,Quaternary
1946,GD0947,BR.BRULAND'SECKGASTSTAET,32429634.42,5735846.01,80.64,105.64,25.0,Oberkreide
1947,GD0948,WasserversorgungsverbandTecklenburgerLand,32416917.7,5782914.81,33.01,58.01,26.0,Quaternary
1948,GD0948,WasserversorgungsverbandTecklenburgerLand,32416917.7,5782914.81,32.01,58.01,26.0,UnterSantonium
1949,GD0949,WWLengerichL3,32418699.54,5781188.1,35.120000000000005,55.42,24.3,Quaternary
1950,GD0949,WWLengerichL3,32418699.54,5781188.1,31.12,55.42,24.3,Oberkreide
1951,GD0950,B8BROCHTERBECK,32415260.95,5783327.3,31.0,58.0,31.0,Quaternary
1952,GD0950,B8BROCHTERBECK,32415260.95,5783327.3,27.0,58.0,31.0,Oberkreide
1953,GD0951,BRILIEMANNWAERMEP.,32396009.37,5747288.83,50.28,58.78,41.0,Quaternary
1954,GD0951,BRILIEMANNWAERMEP.,32396009.37,5747288.83,17.78,58.78,41.0,Oberkreide
1955,GD0952,BRIIINIEHOFFDALDRUP,32387772.87,5741012.05,63.9,65.0,40.0,Quaternary
1957,GD0952,BRIIINIEHOFFDALDRUP,32387772.87,5741012.05,25.0,65.0,40.0,Oberkreide
1958,GD0953,BRISCHENK,32404034.72,5748871.14,53.8,59.0,63.0,Quaternary
1959,GD0953,BRISCHENK,32404034.72,5748871.14,-4.0,59.0,63.0,UnterCampanium
1960,GD0954,BXIIWASSERERSCHL.STADT,32416000.25,5762025.75,29.05,50.0,21.0,Quaternary
1961,GD0954,BXIIWASSERERSCHL.STADT,32416000.25,5762025.75,29.0,50.0,21.0,Oberkreide
1962,GD0955,WWTelgte31,32416570.03,5762065.73,29.21,53.21,24.5,Quaternary
1963,GD0955,WWTelgte31,32416570.03,5762065.73,28.71,53.21,24.5,Oberkreide
1964,GD0956,BR.WATERBECK-AMELSBUEREN,32403305.06,5751949.93,53.0,57.0,32.0,Quaternary
1965,GD0956,BR.WATERBECK-AMELSBUEREN,32403305.06,5751949.93,25.0,57.0,32.0,Oberkreide
1966,GD0957,KBBKartierbohrungGLANW,32429934.88,5769742.49,34.5,61.5,28.0,Quaternary
1967,GD0957,KBBKartierbohrungGLANW,32429934.88,5769742.49,33.5,61.5,28.0,UnterSantonium
1968,GD0958,NOWABR.KREISHAUSBURGST.,32386857.82,5778841.92,57.2,60.0,67.0,Quaternary
1969,GD0958,NOWABR.KREISHAUSBURGST.,32386857.82,5778841.92,-7.0,60.0,67.0,OberSantonium
1970,GD0959,B.NOTTULN,32387705.33,5754564.64,89.5,102.5,72.0,Quaternary
1971,GD0959,B.NOTTULN,32387705.33,5754564.64,30.5,102.5,72.0,UnterCampanium
1972,GD0960,BR.KOENEMANNWASSERRECHT,32389051.5,5736250.05,96.4,101.0,35.0,Quaternary
1973,GD0960,BR.KOENEMANNWASSERRECHT,32389051.5,5736250.05,66.0,101.0,35.0,UnterCampanium
1974,GD0961,"20045H.Maier,Altenberge",32395085.68,5767566.3,101.5,103.0,113.0,Quaternary
1975,GD0961,"20045H.Maier,Altenberge",32395085.68,5767566.3,-10.0,103.0,113.0,UnterCampanium
1976,GD0962,BRIBAHNHOFSWEG,32404175.12,5772051.93,22.500000000000004,42.7,20.3,Quaternary
1977,GD0962,BRIBAHNHOFSWEG,32404175.12,5772051.93,22.400000000000002,42.7,20.3,UnterCampanium
1978,GD0963,BRIIGEFLUEGELH.ST.ARNOLD,32388457.99,5771572.08,57.84,65.84,115.0,Quaternary
1979,GD0963,BRIIGEFLUEGELH.ST.ARNOLD,32388457.99,5771572.08,-49.16,65.84,115.0,UnterCampanium
1980,GD0964,BR7BROCHTERBECK,32415365.93,5784544.81,28.3,56.0,28.2,Quaternary
1981,GD0964,BR7BROCHTERBECK,32415365.93,5784544.81,27.8,56.0,28.2,Oberkreide
1982,GD0965,WWBrochterbeckBR17,32415206.0,5784831.7,26.400000000000002,55.6,29.7,Quaternary
1983,GD0965,WWBrochterbeckBR17,32415206.0,5784831.7,25.900000000000002,55.6,29.7,Oberkreide
1984,GD0966,KartierbohrungGLANW,32403075.49,5769043.15,10.5,48.5,40.0,Quaternary
1985,GD0966,KartierbohrungGLANW,32403075.49,5769043.15,8.5,48.5,40.0,UnterCampanium
1986,GD0967,KBBKartierbohrung,32412921.53,5765024.6,29.5,50.5,24.0,Quaternary
1987,GD0967,KBBKartierbohrung,32412921.53,5765024.6,26.5,50.5,24.0,Cretaceous
1988,GD0968,10062Kartierbohrung,32385994.34,5765778.93,108.5,111.0,42.0,Quaternary
1989,GD0968,10062Kartierbohrung,32385994.34,5765778.93,69.0,111.0,42.0,UnterCampanium
1990,GD0969,WWBrochterbeckB79,32414496.28,5784831.71,23.400000000000002,54.1,32.0,Quaternary
1991,GD0969,WWBrochterbeckB79,32414496.28,5784831.71,22.1,54.1,32.0,Oberkreide
1992,GD0970,Nr.491ReichsbahnNatrup-Hagen,32424577.26,5783747.0,65.0,87.0,84.2,Quaternary
1993,GD0970,Nr.491ReichsbahnNatrup-Hagen,32424577.26,5783747.0,2.799999999999997,87.0,84.2,Unterkreide
1994,GD0971,WasserversorgungsverbandTecklenburgerLand,32415022.89,5784655.61,26.409999999999997,55.41,32.0,Quaternary
1995,GD0971,WasserversorgungsverbandTecklenburgerLand,32415022.89,5784655.61,23.409999999999997,55.41,32.0,MittelConiacium
1996,GD0972,MESSSTELLE453,32404320.82,5760222.63,33.63,59.63,26.5,Quaternary
1997,GD0972,MESSSTELLE453,32404320.82,5760222.63,33.13,59.63,26.5,Oberkreide
1998,GD0973,BR3ERLBADDRENSTEINFURT,32413757.72,5738368.16,58.099999999999994,64.1,40.0,Oberkreide
1999,GD0973,BR3ERLBADDRENSTEINFURT,32413757.72,5738368.16,24.099999999999994,64.1,40.0,OberCampanium
2000,GD0974,BRGERVENSSENDEN,32394573.62,5746437.59,56.1,60.1,30.0,Quaternary
2001,GD0974,BRGERVENSSENDEN,32394573.62,5746437.59,30.1,60.1,30.0,UnterCampanium
2002,GD0975,"KartierbohrungGDNRW,Emsniederung4012/3075",32411243.1,5760485.43,29.4,50.0,21.0,Quaternary
2003,GD0975,"KartierbohrungGDNRW,Emsniederung4012/3075",32411243.1,5760485.43,29.0,50.0,21.0,UnterCampanium
2004,GD0976,B.NR.15KATTENVENNE-BHF.,32422028.1,5774330.78,31.699999999999996,55.8,33.2,Quaternary
2005,GD0976,B.NR.15KATTENVENNE-BHF.,32422028.1,5774330.78,22.599999999999994,55.8,33.2,UnterSantonium
2006,GD0977,WasserversorgungsverbandTecklenburgerLand,32419461.68,5781673.43,35.51,57.01,23.0,Quaternary
2007,GD0977,WasserversorgungsverbandTecklenburgerLand,32419461.68,5781673.43,34.01,57.01,23.0,UnterSantonium
2008,GD0978,L11Lengerich,32417979.84,5781977.79,31.029999999999998,55.83,28.8,Quaternary
2009,GD0978,L11Lengerich,32417979.84,5781977.79,27.029999999999998,55.83,28.8,Oberkreide
2010,GD0979,MESSSTELLE474,32405100.51,5760154.65,53.45,55.45,24.0,Quaternary
2011,GD0979,MESSSTELLE474,32405100.51,5760154.65,31.450000000000003,55.45,24.0,Oberkreide
2012,GD0980,B2DRENSTEINFURT,32410751.89,5737840.41,56.400000000000006,64.4,20.0,Quaternary
2013,GD0980,B2DRENSTEINFURT,32410751.89,5737840.41,44.400000000000006,64.4,20.0,Oberkreide
2014,GD0981,KartierbohrungGLA10204,32383407.59,5764607.14,110.0,146.0,36.0,OberCampanium
2015,GD0982,MESSSTELLE94,32405250.41,5757684.63,41.22,55.82,21.2,Quaternary
2016,GD0982,MESSSTELLE94,32405250.41,5757684.63,39.82,55.82,21.2,Oberkreide
2018,GD0983,B22KARTIERUNGEMSDETTEN,32401286.4,5779229.12,17.0,45.5,29.0,Quaternary
2019,GD0983,B22KARTIERUNGEMSDETTEN,32401286.4,5779229.12,16.5,45.5,29.0,MittelSantonium
2020,GD0984,WasserversorgungsverbandTecklenburgerLand,32415893.99,5782671.92,31.979999999999997,56.98,26.0,Quaternary
2021,GD0984,WasserversorgungsverbandTecklenburgerLand,32415893.99,5782671.92,30.979999999999997,56.98,26.0,UnterSantonium
2022,GD0985,BIIS.GREINERWAERMEPUMPE,32400706.27,5761926.02,75.0,79.0,40.0,Quaternary
2023,GD0985,BIIS.GREINERWAERMEPUMPE,32400706.27,5761926.02,39.0,79.0,40.0,Oberkreide
2024,GD0986,B.SCHUERHOLZLAGERPL.ROXEL,32400516.24,5756618.12,62.2,70.0,30.0,Quaternary
2025,GD0986,B.SCHUERHOLZLAGERPL.ROXEL,32400516.24,5756618.12,40.0,70.0,30.0,Oberkreide
2026,GD0987,B4BROCHTERBECK,32415350.92,5783567.2,28.7,58.0,33.3,Quaternary
2027,GD0987,B4BROCHTERBECK,32415350.92,5783567.2,24.700000000000003,58.0,33.3,Oberkreide
2028,GD0988,Voßgasse/Neubrückenstrasse,32405809.19,5757967.51,48.660000000000004,56.46,20.0,Quaternary
2029,GD0988,Voßgasse/Neubrückenstrasse,32405809.19,5757967.51,36.46,56.46,20.0,UnterCampanium
2030,GD0989,Gelmer,32408831.19,5767218.79,24.700000000000003,45.2,20.7,Quaternary
2031,GD0989,Gelmer,32408831.19,5767218.79,24.500000000000004,45.2,20.7,UnterCampanium
2032,GD0990,BR.S15E.WEMBERGASTWIRT,32389289.68,5735960.11,98.0,100.0,25.0,Quaternary
2033,GD0990,BR.S15E.WEMBERGASTWIRT,32389289.68,5735960.11,75.0,100.0,25.0,UnterCampanium
2034,GD0991,WasserwerkderGemeindeNottuln,32384625.05,5756559.7,135.8,137.0,41.0,Quaternary
2035,GD0991,WasserwerkderGemeindeNottuln,32384625.05,5756559.7,96.0,137.0,41.0,Oberkreide
2036,GD0992,BVHandwerkskammerMünster(HausKump),32402829.31,5755269.62,52.35,56.35,99.0,Quaternary
2037,GD0992,BVHandwerkskammerMünster(HausKump),32402829.31,5755269.62,-42.65,56.35,99.0,UnterCampanium
2038,GD0993,10030Kartierbohrung,32392629.99,5768425.15,68.5,71.5,21.0,Quaternary
2039,GD0993,10030Kartierbohrung,32392629.99,5768425.15,50.5,71.5,21.0,UnterCampanium
2040,GD0994,"Km80,593Dortmund-Ems-Kanal",32410142.68,5768063.43,30.1,50.1,20.4,Quaternary
2041,GD0994,"Km80,593Dortmund-Ems-Kanal",32410142.68,5768063.43,29.700000000000003,50.1,20.4,UnterCampanium
2042,GD0995,Diplomkartierung/ArbeitHagedorn,32403175.29,5761246.25,54.0,60.0,34.0,Quaternary
2043,GD0995,Diplomkartierung/ArbeitHagedorn,32403175.29,5761246.25,26.0,60.0,34.0,UnterCampanium
2044,GD0996,BVGerwert,32406682.0,5759957.0,56.0,59.0,110.0,Quaternary
2045,GD0996,BVGerwert,32406682.0,5759957.0,31.0,59.0,110.0,OberCampanium
2046,GD0996,BVGerwert,32406682.0,5759957.0,-51.0,59.0,110.0,UnterCampanium
2047,GD0997,"TeutoburgerwaldübergangderHansalinieBAB1,EinschnittStrubberg,Ing.-Geol.-GutA.",32419775.18,5784707.68,133.26,134.16,20.0,Quaternary
2048,GD0997,"TeutoburgerwaldübergangderHansalinieBAB1,EinschnittStrubberg,Ing.-Geol.-GutA.",32419775.18,5784707.68,123.25999999999999,134.16,20.0,UnterCenomanium
2049,GD0997,"TeutoburgerwaldübergangderHansalinieBAB1,EinschnittStrubberg,Ing.-Geol.-GutA.",32419775.18,5784707.68,114.16,134.16,20.0,MittelCenomanium
2050,GD0998,"TeutoburgerwaldübergangderHansalinieBAB1,EinschnittStrubberg,Ing.-Geol.-GutA.",32419874.14,5784764.66,141.35999999999999,142.01,25.0,Quaternary
